order_id,customer_id,sales_rep_id,region_id,order_date,shipping_date,order_status,sales_channel,delay_days
ORD1304,CUST063,REP06,REG03,2026-03-21,2026-03-23,Completed,Online,2
ORD1305,CUST068,REP02,REG01,2026-03-21,2026-03-25,Completed,Partner,4
ORD1306,CUST030,REP07,REG04,2026-03-21,2026-04-01,Returned,Online,11
ORD1307,CUST017,REP01,REG01,2026-03-22,2026-03-24,Completed,Direct,2
ORD1308,CUST064,REP08,REG04,2026-03-22,2026-03-27,Completed,Partner,5
ORD1309,CUST092,REP04,REG02,2026-03-22,2026-03-29,Completed,Online,7
ORD1310,CUST047,REP06,REG03,2026-03-25,2026-03-27,Completed,Direct,2
ORD1311,CUST099,REP02,REG01,2026-03-25,2026-03-28,Completed,Online,3
ORD1312,CUST026,REP06,REG03,2026-03-25,2026-03-28,Completed,Online,3
ORD1313,CUST100,REP07,REG04,2026-03-25,2026-03-28,Completed,Partner,3
ORD1314,CUST017,REP05,REG03,2026-03-26,2026-03-28,Completed,Direct,2
ORD1315,CUST012,REP04,REG02,2026-03-27,2026-03-29,Completed,Online,2
ORD1316,CUST001,REP07,REG04,2026-03-27,2026-03-29,Completed,Direct,2
ORD1317,CUST063,REP07,REG04,2026-03-28,2026-04-08,Completed,Online,11
ORD1318,CUST004,REP04,REG02,2026-03-28,2026-03-29,Completed,Online,1
ORD1319,CUST082,REP05,REG03,2026-03-29,2026-03-30,Completed,Online,1
ORD1320,CUST043,REP01,REG01,2026-03-29,2026-03-30,Completed,Online,1
ORD1321,CUST031,REP08,REG04,2026-03-29,2026-04-02,Completed,Online,4
ORD1322,CUST098,REP06,REG03,2026-03-29,2026-04-01,Completed,Direct,3
ORD1323,CUST036,REP01,REG01,2026-03-29,2026-03-30,Completed,Partner,1
ORD1324,CUST087,REP03,REG02,2026-03-29,2026-03-31,Completed,Direct,2
ORD1325,CUST073,REP06,REG03,2026-03-30,2026-03-31,Completed,Direct,1
ORD1326,CUST100,REP04,REG02,2026-03-30,2026-04-02,Completed,Direct,3
ORD1327,CUST061,REP01,REG01,2026-03-30,2026-03-31,Completed,Online,1
ORD1328,CUST023,REP08,REG04,2026-03-31,2026-04-02,Completed,Direct,2
ORD1329,CUST079,REP01,REG01,2026-03-31,2026-04-04,Completed,Direct,4
ORD1330,CUST071,REP07,REG04,2026-04-01,2026-04-02,Completed,Online,1
ORD1331,CUST036,REP06,REG03,2026-04-03,2026-04-05,Completed,Partner,2
ORD1332,CUST014,REP06,REG03,2026-04-03,2026-04-04,Completed,Online,1
ORD1333,CUST051,REP04,REG02,2026-04-03,2026-04-05,Returned,Online,2
ORD1334,CUST010,REP07,REG04,2026-04-04,2026-04-11,Completed,Online,7
ORD1335,CUST020,REP08,REG04,2026-04-04,2026-04-11,Cancelled,Direct,7
ORD1336,CUST079,REP04,REG02,2026-04-04,2026-04-06,Completed,Partner,2
ORD1337,CUST025,REP02,REG01,2026-04-05,2026-04-08,Cancelled,Direct,3
ORD1338,CUST011,REP05,REG03,2026-04-05,2026-04-09,Completed,Direct,4
ORD1339,CUST097,REP03,REG02,2026-04-05,2026-04-07,Completed,Direct,2
ORD1340,CUST080,REP08,REG04,2026-04-06,2026-04-13,Returned,Online,7
ORD1341,CUST027,REP04,REG02,2026-04-08,2026-04-09,Completed,Direct,1
ORD1342,CUST027,REP08,REG04,2026-04-08,2026-04-15,Completed,Direct,7
ORD1343,CUST021,REP05,REG03,2026-04-08,2026-04-09,Completed,Direct,1
ORD1344,CUST092,REP03,REG02,2026-04-08,2026-04-13,Completed,Direct,5
ORD1345,CUST084,REP05,REG03,2026-04-09,2026-04-11,Completed,Direct,2
ORD1346,CUST095,REP06,REG03,2026-04-10,2026-04-13,Completed,Direct,3
ORD1347,CUST023,REP04,REG02,2026-04-10,2026-04-15,Completed,Direct,5
ORD1348,CUST038,REP04,REG02,2026-04-11,2026-04-12,Completed,Direct,1
ORD1349,CUST090,REP05,REG03,2026-04-13,2026-04-14,Completed,Partner,1
ORD1350,CUST014,REP05,REG03,2026-04-14,2026-04-17,Completed,Online,3
ORD1351,CUST095,REP04,REG02,2026-04-14,2026-04-15,Completed,Online,1
ORD1352,CUST083,REP07,REG04,2026-04-15,2026-04-20,Completed,Direct,5
ORD1353,CUST089,REP07,REG04,2026-04-15,2026-04-24,Completed,Direct,9
ORD1354,CUST019,REP04,REG02,2026-04-16,2026-04-18,Cancelled,Direct,2
ORD1355,CUST012,REP02,REG01,2026-04-17,2026-04-19,Completed,Direct,2
ORD1356,CUST056,REP08,REG04,2026-04-19,2026-04-26,Returned,Online,7
ORD1357,CUST058,REP01,REG01,2026-04-19,2026-04-21,Completed,Direct,2
ORD1358,CUST022,REP07,REG04,2026-04-20,2026-04-29,Returned,Direct,9
ORD1359,CUST048,REP03,REG02,2026-04-20,2026-04-25,Completed,Direct,5
ORD1360,CUST075,REP04,REG02,2026-04-20,2026-04-27,Returned,Online,7
ORD1361,CUST062,REP05,REG03,2026-04-21,2026-04-25,Completed,Online,4
ORD1362,CUST017,REP04,REG02,2026-04-21,2026-04-23,Completed,Partner,2
ORD1363,CUST007,REP02,REG01,2026-04-21,2026-04-22,Returned,Online,1
ORD1364,CUST050,REP01,REG01,2026-04-21,2026-04-25,Completed,Online,4
ORD1365,CUST013,REP07,REG04,2026-04-22,2026-05-06,Cancelled,Online,14
ORD1366,CUST088,REP02,REG01,2026-04-22,2026-04-23,Completed,Direct,1
ORD1367,CUST052,REP07,REG04,2026-04-23,2026-05-07,Cancelled,Direct,14
ORD1368,CUST018,REP01,REG01,2026-04-23,2026-04-25,Returned,Online,2
ORD1369,CUST057,REP04,REG02,2026-04-23,2026-04-28,Completed,Partner,5
ORD1370,CUST024,REP07,REG04,2026-04-24,2026-05-05,Completed,Direct,11
ORD1371,CUST068,REP02,REG01,2026-04-24,2026-04-27,Completed,Direct,3
ORD1372,CUST051,REP07,REG04,2026-04-24,2026-04-29,Returned,Partner,5
ORD1373,CUST082,REP01,REG01,2026-04-24,2026-04-26,Completed,Direct,2
ORD1374,CUST004,REP05,REG03,2026-04-25,2026-04-27,Completed,Direct,2
ORD1375,CUST070,REP01,REG01,2026-04-26,2026-04-30,Completed,Direct,4
ORD1376,CUST070,REP07,REG04,2026-04-27,2026-04-30,Completed,Direct,3
ORD1377,CUST051,REP08,REG04,2026-04-27,2026-05-02,Returned,Direct,5
ORD1378,CUST064,REP05,REG03,2026-04-27,2026-04-28,Completed,Online,1
ORD1379,CUST098,REP07,REG04,2026-04-28,2026-04-29,Completed,Direct,1
ORD1380,CUST055,REP07,REG04,2026-04-28,2026-04-30,Completed,Partner,2
ORD1381,CUST047,REP08,REG04,2026-04-29,2026-05-04,Completed,Direct,5
ORD1382,CUST059,REP03,REG02,2026-04-29,2026-05-02,Returned,Online,3
ORD1383,CUST019,REP07,REG04,2026-04-30,2026-05-04,Completed,Online,4
ORD1384,CUST033,REP01,REG01,2026-04-30,2026-05-02,Completed,Direct,2
ORD1385,CUST050,REP01,REG01,2026-05-01,2026-05-03,Completed,Direct,2
ORD1386,CUST025,REP03,REG02,2026-05-01,2026-05-05,Completed,Direct,4
ORD1387,CUST081,REP04,REG02,2026-05-01,2026-05-04,Completed,Direct,3
ORD1388,CUST080,REP03,REG02,2026-05-01,2026-05-02,Completed,Online,1
ORD1389,CUST030,REP07,REG04,2026-05-01,2026-05-08,Completed,Partner,7
ORD1390,CUST076,REP01,REG01,2026-05-02,2026-05-03,Completed,Direct,1
ORD1391,CUST009,REP06,REG03,2026-05-03,2026-05-05,Completed,Online,2
ORD1392,CUST056,REP05,REG03,2026-05-03,2026-05-07,Completed,Online,4
ORD1393,CUST009,REP03,REG02,2026-05-03,2026-05-04,Completed,Online,1
ORD1394,CUST027,REP05,REG03,2026-05-04,2026-05-06,Completed,Online,2
ORD1395,CUST019,REP06,REG03,2026-05-04,2026-05-07,Completed,Online,3
ORD1396,CUST057,REP03,REG02,2026-05-05,2026-05-07,Completed,Online,2
ORD1397,CUST031,REP04,REG02,2026-05-06,2026-05-07,Completed,Online,1
ORD1398,CUST090,REP02,REG01,2026-05-06,2026-05-08,Completed,Partner,2
ORD1399,CUST077,REP02,REG01,2026-05-07,2026-05-09,Completed,Online,2
ORD1400,CUST014,REP04,REG02,2026-05-07,2026-05-09,Completed,Direct,2
ORD1401,CUST087,REP05,REG03,2026-05-07,2026-05-09,Returned,Partner,2
ORD1402,CUST026,REP02,REG01,2026-05-07,2026-05-12,Completed,Online,5
ORD1403,CUST048,REP01,REG01,2026-05-08,2026-05-09,Completed,Online,1
ORD1404,CUST029,REP01,REG01,2026-05-08,2026-05-10,Completed,Online,2
ORD1405,CUST074,REP02,REG01,2026-05-10,2026-05-12,Completed,Direct,2
ORD1406,CUST004,REP05,REG03,2026-05-10,2026-05-12,Completed,Direct,2
ORD1407,CUST096,REP08,REG04,2026-05-10,2026-05-13,Completed,Direct,3
ORD1408,CUST018,REP05,REG03,2026-05-10,2026-05-11,Completed,Direct,1
ORD1409,CUST047,REP03,REG02,2026-05-11,2026-05-14,Completed,Partner,3
ORD1410,CUST040,REP04,REG02,2026-05-11,2026-05-13,Completed,Online,2
ORD1411,CUST098,REP06,REG03,2026-05-11,2026-05-12,Completed,Partner,1
ORD1412,CUST009,REP05,REG03,2026-05-11,2026-05-13,Completed,Online,2
ORD1413,CUST006,REP05,REG03,2026-05-11,2026-05-14,Cancelled,Online,3
ORD1414,CUST069,REP02,REG01,2026-05-12,2026-05-14,Completed,Partner,2
ORD1415,CUST045,REP04,REG02,2026-05-12,2026-05-14,Completed,Direct,2
ORD1416,CUST041,REP07,REG04,2026-05-12,2026-05-14,Completed,Online,2
ORD1417,CUST028,REP08,REG04,2026-05-13,2026-05-15,Completed,Online,2
ORD1418,CUST036,REP08,REG04,2026-05-13,2026-05-15,Completed,Online,2
ORD1419,CUST040,REP03,REG02,2026-05-13,2026-05-14,Completed,Direct,1
ORD1420,CUST076,REP07,REG04,2026-05-13,2026-05-14,Completed,Direct,1
ORD1421,CUST006,REP02,REG01,2026-05-13,2026-05-16,Completed,Direct,3
ORD1422,CUST017,REP01,REG01,2026-05-14,2026-05-16,Returned,Direct,2
ORD1423,CUST027,REP01,REG01,2026-05-14,2026-05-18,Completed,Online,4
ORD1424,CUST068,REP02,REG01,2026-05-14,2026-05-17,Returned,Online,3
ORD1425,CUST023,REP05,REG03,2026-05-14,2026-05-15,Completed,Direct,1
ORD1426,CUST008,REP02,REG01,2026-05-14,2026-05-16,Completed,Direct,2
ORD1427,CUST041,REP07,REG04,2026-05-15,2026-05-17,Completed,Direct,2
ORD1428,CUST093,REP05,REG03,2026-05-15,2026-05-18,Returned,Direct,3
ORD1429,CUST020,REP02,REG01,2026-05-16,2026-05-17,Returned,Direct,1
ORD1430,CUST012,REP02,REG01,2026-05-16,2026-05-17,Returned,Direct,1
ORD1431,CUST025,REP01,REG01,2026-05-16,2026-05-17,Completed,Online,1
ORD1432,CUST092,REP07,REG04,2026-05-17,2026-05-20,Completed,Online,3
ORD1433,CUST070,REP02,REG01,2026-05-17,2026-05-20,Returned,Online,3
ORD1434,CUST014,REP02,REG01,2026-05-18,2026-05-19,Completed,Online,1
ORD1435,CUST091,REP08,REG04,2026-05-18,2026-05-23,Completed,Partner,5
ORD1436,CUST054,REP05,REG03,2026-05-18,2026-05-20,Completed,Partner,2
ORD1437,CUST068,REP06,REG03,2026-05-18,2026-05-21,Completed,Online,3
ORD1438,CUST090,REP06,REG03,2026-05-18,2026-05-20,Completed,Partner,2
ORD1439,CUST032,REP08,REG04,2026-05-18,2026-05-23,Completed,Direct,5
ORD1440,CUST033,REP04,REG02,2026-05-18,2026-05-22,Completed,Direct,4
ORD1441,CUST013,REP06,REG03,2026-05-19,2026-05-21,Completed,Partner,2
ORD1442,CUST023,REP03,REG02,2026-05-19,2026-05-24,Completed,Partner,5
ORD1443,CUST041,REP07,REG04,2026-05-20,2026-06-03,Returned,Direct,14
ORD1444,CUST081,REP07,REG04,2026-05-21,2026-05-28,Completed,Direct,7
ORD1445,CUST057,REP03,REG02,2026-05-21,2026-05-22,Completed,Direct,1
ORD1446,CUST028,REP07,REG04,2026-05-21,2026-05-26,Completed,Online,5
ORD1447,CUST055,REP05,REG03,2026-05-21,2026-05-22,Completed,Online,1
ORD1448,CUST090,REP02,REG01,2026-05-22,2026-05-24,Completed,Direct,2
ORD1449,CUST062,REP01,REG01,2026-05-22,2026-05-24,Completed,Online,2
ORD1450,CUST086,REP05,REG03,2026-05-22,2026-05-27,Completed,Direct,5
ORD1451,CUST086,REP05,REG03,2026-05-22,2026-05-25,Returned,Direct,3
ORD1452,CUST032,REP07,REG04,2026-05-23,2026-06-06,Returned,Direct,14
ORD1453,CUST072,REP02,REG01,2026-05-23,2026-05-25,Completed,Online,2
ORD1454,CUST057,REP07,REG04,2026-05-23,2026-05-25,Completed,Online,2
ORD1455,CUST055,REP02,REG01,2026-05-24,2026-05-26,Completed,Direct,2
ORD1456,CUST004,REP02,REG01,2026-05-24,2026-05-26,Completed,Online,2
ORD1457,CUST017,REP01,REG01,2026-05-25,2026-05-27,Completed,Partner,2
ORD1458,CUST054,REP08,REG04,2026-05-25,2026-06-08,Returned,Direct,14
ORD1459,CUST046,REP07,REG04,2026-05-26,2026-06-09,Returned,Online,14
ORD1460,CUST074,REP02,REG01,2026-05-26,2026-05-27,Completed,Direct,1
ORD1461,CUST008,REP07,REG04,2026-05-27,2026-06-01,Completed,Direct,5
ORD1462,CUST045,REP02,REG01,2026-05-28,2026-05-30,Completed,Partner,2
ORD1463,CUST086,REP03,REG02,2026-05-28,2026-05-30,Completed,Online,2
ORD1464,CUST022,REP06,REG03,2026-05-28,2026-06-01,Completed,Direct,4
ORD1465,CUST098,REP07,REG04,2026-05-29,2026-06-01,Completed,Online,3
ORD1466,CUST082,REP02,REG01,2026-05-29,2026-06-01,Completed,Direct,3
ORD1467,CUST010,REP05,REG03,2026-05-29,2026-05-30,Completed,Online,1
ORD1468,CUST048,REP05,REG03,2026-05-30,2026-05-31,Completed,Online,1
ORD1469,CUST068,REP08,REG04,2026-05-30,2026-06-04,Completed,Partner,5
ORD1470,CUST082,REP03,REG02,2026-05-31,2026-06-02,Completed,Direct,2
ORD1471,CUST074,REP03,REG02,2026-05-31,2026-06-02,Returned,Partner,2
ORD1472,CUST037,REP07,REG04,2026-05-31,2026-06-01,Cancelled,Partner,1
ORD1473,CUST033,REP01,REG01,2026-06-01,2026-06-02,Completed,Online,1
ORD1474,CUST024,REP02,REG01,2026-06-01,2026-06-02,Completed,Online,1
ORD1475,CUST052,REP08,REG04,2026-06-02,2026-06-13,Returned,Online,11
ORD1476,CUST019,REP02,REG01,2026-06-02,2026-06-05,Returned,Partner,3
ORD1477,CUST016,REP04,REG02,2026-06-02,2026-06-04,Cancelled,Direct,2
ORD1478,CUST067,REP08,REG04,2026-06-02,2026-06-07,Completed,Direct,5
ORD1479,CUST008,REP04,REG02,2026-06-03,2026-06-04,Completed,Partner,1
ORD1480,CUST091,REP06,REG03,2026-06-05,2026-06-06,Completed,Direct,1
ORD1481,CUST089,REP07,REG04,2026-06-05,2026-06-08,Completed,Direct,3
ORD1482,CUST098,REP02,REG01,2026-06-05,2026-06-06,Completed,Online,1
ORD1483,CUST009,REP05,REG03,2026-06-05,2026-06-07,Returned,Direct,2
ORD1484,CUST056,REP05,REG03,2026-06-05,2026-06-07,Completed,Partner,2
ORD1485,CUST071,REP03,REG02,2026-06-05,2026-06-07,Completed,Direct,2
ORD1486,CUST029,REP01,REG01,2026-06-06,2026-06-08,Completed,Direct,2
ORD1487,CUST046,REP06,REG03,2026-06-06,2026-06-11,Returned,Direct,5
ORD1488,CUST027,REP08,REG04,2026-06-06,2026-06-09,Completed,Online,3
ORD1489,CUST035,REP01,REG01,2026-06-07,2026-06-09,Completed,Online,2
ORD1490,CUST030,REP01,REG01,2026-06-08,2026-06-09,Completed,Online,1
ORD1491,CUST034,REP07,REG04,2026-06-08,2026-06-15,Completed,Partner,7
ORD1492,CUST051,REP06,REG03,2026-06-08,2026-06-10,Completed,Online,2
ORD1493,CUST056,REP08,REG04,2026-06-09,2026-06-14,Completed,Direct,5
ORD1494,CUST028,REP06,REG03,2026-06-09,2026-06-11,Completed,Online,2
ORD1495,CUST069,REP03,REG02,2026-06-11,2026-06-13,Completed,Direct,2
ORD1496,CUST011,REP05,REG03,2026-06-11,2026-06-12,Completed,Partner,1
ORD1497,CUST075,REP01,REG01,2026-06-11,2026-06-13,Completed,Direct,2
ORD1498,CUST095,REP02,REG01,2026-06-11,2026-06-12,Completed,Online,1
ORD1499,CUST067,REP07,REG04,2026-06-12,2026-06-23,Cancelled,Online,11
ORD1500,CUST072,REP06,REG03,2026-06-12,2026-06-15,Completed,Online,3
ORD1501,CUST057,REP07,REG04,2026-06-12,2026-06-15,Completed,Online,3
ORD1502,CUST060,REP05,REG03,2026-06-13,2026-06-17,Completed,Online,4
ORD1503,CUST023,REP01,REG01,2026-06-13,2026-06-15,Completed,Online,2
ORD1504,CUST079,REP06,REG03,2026-06-13,2026-06-18,Completed,Partner,5
ORD1505,CUST073,REP04,REG02,2026-06-13,2026-06-15,Completed,Partner,2
ORD1506,CUST066,REP03,REG02,2026-06-14,2026-06-18,Completed,Partner,4
ORD1507,CUST019,REP03,REG02,2026-06-14,2026-06-15,Completed,Online,1
ORD1508,CUST047,REP07,REG04,2026-06-15,2026-06-19,Completed,Partner,4
ORD1509,CUST062,REP02,REG01,2026-06-16,2026-06-17,Completed,Direct,1
ORD1510,CUST002,REP02,REG01,2026-06-17,2026-06-19,Completed,Online,2
ORD1511,CUST090,REP06,REG03,2026-06-17,2026-06-19,Completed,Partner,2
ORD1512,CUST069,REP04,REG02,2026-06-18,2026-06-19,Completed,Online,1
ORD1513,CUST011,REP03,REG02,2026-06-19,2026-06-20,Returned,Direct,1
ORD1514,CUST028,REP03,REG02,2026-06-20,2026-06-22,Completed,Direct,2
ORD1515,CUST070,REP04,REG02,2026-06-20,2026-06-22,Completed,Online,2
ORD1516,CUST060,REP02,REG01,2026-06-20,2026-06-24,Completed,Direct,4
ORD1517,CUST004,REP03,REG02,2026-06-20,2026-06-22,Completed,Partner,2
ORD1518,CUST055,REP01,REG01,2026-06-20,2026-06-22,Completed,Partner,2
ORD1519,CUST044,REP01,REG01,2026-06-22,2026-06-23,Completed,Partner,1
ORD1520,CUST014,REP01,REG01,2026-06-22,2026-06-26,Completed,Direct,4
ORD1521,CUST041,REP01,REG01,2026-06-23,2026-06-24,Completed,Direct,1
ORD1522,CUST017,REP05,REG03,2026-06-23,2026-06-24,Completed,Direct,1
ORD1523,CUST059,REP08,REG04,2026-06-23,2026-06-25,Completed,Partner,2
ORD1524,CUST027,REP05,REG03,2026-06-23,2026-06-25,Completed,Online,2
ORD1525,CUST082,REP04,REG02,2026-06-24,2026-06-26,Completed,Online,2
ORD1526,CUST027,REP05,REG03,2026-06-24,2026-06-26,Completed,Online,2
ORD1527,CUST026,REP06,REG03,2026-06-25,2026-06-30,Returned,Online,5
ORD1528,CUST039,REP05,REG03,2026-06-26,2026-07-01,Completed,Online,5
ORD1529,CUST020,REP06,REG03,2026-06-26,2026-06-29,Completed,Direct,3
ORD1530,CUST034,REP06,REG03,2026-06-26,2026-06-29,Completed,Online,3
ORD1531,CUST097,REP02,REG01,2026-06-26,2026-06-28,Completed,Direct,2
ORD1532,CUST087,REP06,REG03,2026-06-26,2026-06-27,Completed,Direct,1
ORD1533,CUST048,REP04,REG02,2026-06-27,2026-06-30,Returned,Online,3
ORD1534,CUST075,REP02,REG01,2026-06-27,2026-06-30,Completed,Online,3
ORD1535,CUST070,REP04,REG02,2026-06-27,2026-06-29,Cancelled,Online,2
ORD1536,CUST083,REP02,REG01,2026-06-28,2026-06-30,Completed,Direct,2
ORD1537,CUST079,REP05,REG03,2026-06-28,2026-06-29,Returned,Partner,1
ORD1538,CUST077,REP07,REG04,2026-06-28,2026-07-05,Completed,Partner,7
ORD1539,CUST071,REP02,REG01,2026-06-28,2026-07-01,Completed,Online,3
ORD1540,CUST054,REP07,REG04,2026-06-29,2026-07-02,Completed,Online,3
ORD1541,CUST090,REP08,REG04,2026-06-29,2026-07-03,Completed,Partner,4
